Hub ID,Order ID,Customer ID,Picker ID,Rider ID,Order Date,Order Quantity,Order Amount,Order Placed TS,Order Assigned TS,Picker Start TS,Picker End TS,Expedited Delivery TS,Rider Pickup TS,Rider Drop TS,Distance KM,Issue Flag,City,Hub Name,Monthly Operating Cost,Picker Name,Rider Name
5,2002,477,34,48,13-02-2025,46,110,13-02-2025 08:59,13-02-2025 09:03,13-02-2025 09:13,13-02-2025 09:34,13-02-2025 09:59,13-02-2025 09:37,13-02-2025 10:09,4.63,N,West Oscarshire,Hub_5,42107,Alan Adams,Theresa Nash
8,2003,181,22,43,09-04-2025,31,152,09-04-2025 12:10,09-04-2025 12:12,09-04-2025 12:17,09-04-2025 12:38,09-04-2025 13:10,09-04-2025 12:51,09-04-2025 13:14,3.28,N,Gregorymouth,Hub_8,12793,Paul Underwood,Sarah Brooks
7,2004,58,30,50,03-05-2025,47,103,03-05-2025 22:56,03-05-2025 22:59,03-05-2025 23:01,03-05-2025 23:25,03-05-2025 23:56,03-05-2025 23:42,03-05-2025 23:56,6.02,N,Colinburgh,Hub_7,42748,Brianna Wright,John Pratt
4,2005,2,40,49,22-04-2025,18,181,22-04-2025 10:03,22-04-2025 10:06,22-04-2025 10:15,22-04-2025 10:29,22-04-2025 11:03,22-04-2025 10:48,22-04-2025 11:40,1.63,N,New Laurenchester,Hub_4,15666,Albert Hawkins,Patricia Bell
1,2006,533,50,37,09-07-2025,47,173,09-07-2025 17:56,09-07-2025 17:59,09-07-2025 18:08,09-07-2025 18:27,09-07-2025 18:56,09-07-2025 18:40,09-07-2025 19:31,6.07,N,West William,Hub_1,25989,Timothy Case,Ashley Mendoza
5,2007,695,35,42,10-05-2025,26,194,10-05-2025 09:16,10-05-2025 09:19,10-05-2025 09:20,10-05-2025 09:34,10-05-2025 10:16,10-05-2025 09:49,10-05-2025 10:29,4.68,N,West Oscarshire,Hub_5,42107,Henry Dean,Colin Dickson
5,2008,644,2,41,14-01-2025,17,58,14-01-2025 19:53,14-01-2025 19:55,14-01-2025 20:03,14-01-2025 20:13,14-01-2025 20:53,14-01-2025 20:20,14-01-2025 21:20,8.36,N,West Oscarshire,Hub_5,42107,Stephanie Clark,Brian Anderson
8,2009,950,39,17,17-01-2025,31,198,17-01-2025 10:28,17-01-2025 10:33,17-01-2025 10:41,17-01-2025 10:52,17-01-2025 11:28,17-01-2025 10:59,17-01-2025 11:26,7.12,N,Gregorymouth,Hub_8,12793,Michelle Barry,Amy Floyd
2,2010,694,23,3,16-07-2025,25,37,16-07-2025 17:18,16-07-2025 17:21,16-07-2025 17:31,16-07-2025 17:42,16-07-2025 18:18,16-07-2025 17:45,16-07-2025 18:13,8.21,N,Solomonland,Hub_2,10393,Katherine Mack,Bryan Morse
7,2011,9,46,6,07-01-2025,44,63,07-01-2025 14:45,07-01-2025 14:47,07-01-2025 14:51,07-01-2025 15:06,07-01-2025 15:45,07-01-2025 15:07,07-01-2025 15:36,7.32,N,Colinburgh,Hub_7,42748,Kristen Yoder,James Marshall
4,2012,696,15,48,06-03-2025,23,184,06-03-2025 20:33,06-03-2025 20:36,06-03-2025 20:40,06-03-2025 20:59,06-03-2025 21:33,06-03-2025 21:06,06-03-2025 21:52,6.56,N,New Laurenchester,Hub_4,15666,Nicole Smith,Theresa Nash
9,2013,958,24,13,27-01-2025,41,54,27-01-2025 13:20,27-01-2025 13:25,27-01-2025 13:28,27-01-2025 13:47,27-01-2025 14:20,27-01-2025 13:48,27-01-2025 14:48,11.6,N,South Jose,Hub_9,41560,Christy Jones,Kristen Torres
7,2014,156,14,46,16-04-2025,44,52,16-04-2025 07:39,16-04-2025 07:43,16-04-2025 07:44,16-04-2025 08:06,16-04-2025 08:39,16-04-2025 08:13,16-04-2025 08:37,9.64,N,Colinburgh,Hub_7,42748,Heather Cooper,Brian Taylor
10,2015,952,1,36,13-06-2025,6,26,13-06-2025 15:52,13-06-2025 15:55,13-06-2025 16:04,13-06-2025 16:17,13-06-2025 16:52,13-06-2025 16:25,13-06-2025 16:38,4.28,Y,West Brandonmouth,Hub_10,47835,Sheila Mcclain,Pamela Peterson
7,2016,557,14,5,06-02-2025,34,58,06-02-2025 20:25,06-02-2025 20:26,06-02-2025 20:29,06-02-2025 20:44,06-02-2025 21:25,06-02-2025 20:58,06-02-2025 21:48,9.38,N,Colinburgh,Hub_7,42748,Heather Cooper,Tracy Warren
4,2017,833,22,13,05-04-2025,29,41,05-04-2025 21:23,05-04-2025 21:25,05-04-2025 21:28,05-04-2025 21:46,05-04-2025 22:23,05-04-2025 22:05,05-04-2025 22:32,4.05,N,New Laurenchester,Hub_4,15666,Paul Underwood,Kristen Torres
10,2018,753,7,25,19-09-2025,8,42,19-09-2025 08:41,19-09-2025 08:44,19-09-2025 08:53,19-09-2025 09:06,19-09-2025 09:41,19-09-2025 09:08,19-09-2025 09:40,7.81,Y,West Brandonmouth,Hub_10,47835,Dwayne Meadows,William Cook
2,2019,644,4,5,07-10-2025,47,28,07-10-2025 11:39,07-10-2025 11:41,07-10-2025 11:42,07-10-2025 11:56,07-10-2025 12:39,07-10-2025 11:59,07-10-2025 12:24,4.71,N,Solomonland,Hub_2,10393,Michael Pugh,Tracy Warren
4,2020,397,14,17,12-09-2025,37,59,12-09-2025 16:00,12-09-2025 16:04,12-09-2025 16:05,12-09-2025 16:19,12-09-2025 17:00,12-09-2025 16:28,12-09-2025 16:59,5.21,N,New Laurenchester,Hub_4,15666,Heather Cooper,Amy Floyd
1,2021,129,47,17,28-08-2025,14,72,28-08-2025 19:01,28-08-2025 19:06,28-08-2025 19:13,28-08-2025 19:22,28-08-2025 20:01,28-08-2025 19:40,28-08-2025 20:23,7.86,N,West William,Hub_1,25989,Amy Brown,Amy Floyd
7,2022,932,38,1,14-02-2025,36,161,14-02-2025 12:56,14-02-2025 13:01,14-02-2025 13:08,14-02-2025 13:26,14-02-2025 13:56,14-02-2025 13:46,14-02-2025 14:33,9.96,N,Colinburgh,Hub_7,42748,Robert Vargas,Monica Schaefer
7,2023,372,24,25,15-09-2025,47,187,15-09-2025 12:11,15-09-2025 12:14,15-09-2025 12:17,15-09-2025 12:40,15-09-2025 13:11,15-09-2025 13:00,15-09-2025 13:22,7.22,N,Colinburgh,Hub_7,42748,Christy Jones,William Cook
3,2024,814,49,17,30-08-2025,45,137,30-08-2025 12:54,30-08-2025 12:59,30-08-2025 13:09,30-08-2025 13:27,30-08-2025 13:54,30-08-2025 13:37,30-08-2025 14:27,8.31,N,West Stevenmouth,Hub_3,42292,Beverly Brown,Amy Floyd
3,2025,994,8,10,11-01-2025,6,31,11-01-2025 07:47,11-01-2025 07:49,11-01-2025 07:57,11-01-2025 08:03,11-01-2025 08:47,11-01-2025 08:07,11-01-2025 08:37,2.99,N,West Stevenmouth,Hub_3,42292,Alicia Coleman,Jessica Pham
8,2026,284,34,50,21-04-2025,48,123,21-04-2025 12:39,21-04-2025 12:43,21-04-2025 12:50,21-04-2025 13:13,21-04-2025 13:39,21-04-2025 13:21,21-04-2025 13:55,6.82,N,Gregorymouth,Hub_8,12793,Alan Adams,John Pratt
9,2027,700,19,50,18-04-2025,24,141,18-04-2025 07:19,18-04-2025 07:22,18-04-2025 07:30,18-04-2025 07:47,18-04-2025 08:19,18-04-2025 08:05,18-04-2025 08:38,8.58,Y,South Jose,Hub_9,41560,Stacy Gomez,John Pratt
6,2028,812,25,40,07-10-2025,24,168,07-10-2025 17:52,07-10-2025 17:55,07-10-2025 17:59,07-10-2025 18:13,07-10-2025 18:52,07-10-2025 18:23,07-10-2025 18:52,4.76,N,East Jaime,Hub_6,28103,Christian Barton,Eric Espinoza
3,2029,362,49,10,05-03-2025,40,43,05-03-2025 21:29,05-03-2025 21:31,05-03-2025 21:34,05-03-2025 21:55,05-03-2025 22:29,05-03-2025 22:15,05-03-2025 22:49,5.64,N,West Stevenmouth,Hub_3,42292,Beverly Brown,Jessica Pham
6,2030,246,11,38,01-08-2025,33,156,01-08-2025 13:52,01-08-2025 13:57,01-08-2025 14:05,01-08-2025 14:25,01-08-2025 14:52,01-08-2025 14:42,01-08-2025 14:54,4.8,Y,East Jaime,Hub_6,28103,Melvin Peterson,Linda Brown
8,2031,442,12,27,15-07-2025,43,106,15-07-2025 18:52,15-07-2025 18:54,15-07-2025 19:02,15-07-2025 19:19,15-07-2025 19:52,15-07-2025 19:33,15-07-2025 20:02,11.73,N,Gregorymouth,Hub_8,12793,Alicia Allen,Steven Smith
1,2032,181,13,7,01-05-2025,10,182,01-05-2025 21:24,01-05-2025 21:27,01-05-2025 21:28,01-05-2025 21:45,01-05-2025 22:24,01-05-2025 22:00,01-05-2025 23:00,1.02,Y,West William,Hub_1,25989,Suzanne Ray,Diane Hernandez
9,2033,999,20,21,28-03-2025,6,154,28-03-2025 18:20,28-03-2025 18:22,28-03-2025 18:23,28-03-2025 18:33,28-03-2025 19:20,28-03-2025 18:42,28-03-2025 19:32,6.46,Y,South Jose,Hub_9,41560,Jerry Wells,Christopher Gutierrez
10,2034,403,49,22,13-06-2025,22,174,13-06-2025 15:42,13-06-2025 15:46,13-06-2025 15:52,13-06-2025 16:10,13-06-2025 16:42,13-06-2025 16:15,13-06-2025 16:45,9.36,Y,West Brandonmouth,Hub_10,47835,Beverly Brown,Michael Richards
6,2035,501,25,41,26-07-2025,22,128,26-07-2025 08:30,26-07-2025 08:31,26-07-2025 08:34,26-07-2025 08:45,26-07-2025 09:30,26-07-2025 09:05,26-07-2025 09:21,11.58,N,East Jaime,Hub_6,28103,Christian Barton,Brian Anderson
7,2036,143,46,11,26-08-2025,39,43,26-08-2025 20:06,26-08-2025 20:10,26-08-2025 20:18,26-08-2025 20:33,26-08-2025 21:06,26-08-2025 20:50,26-08-2025 21:02,4.53,N,Colinburgh,Hub_7,42748,Kristen Yoder,Alejandro Cameron
5,2037,296,50,40,28-04-2025,5,125,28-04-2025 19:29,28-04-2025 19:33,28-04-2025 19:36,28-04-2025 19:50,28-04-2025 20:29,28-04-2025 20:10,28-04-2025 20:48,8.61,N,West Oscarshire,Hub_5,42107,Timothy Case,Eric Espinoza
6,2038,143,27,39,01-03-2025,7,58,01-03-2025 10:00,01-03-2025 10:02,01-03-2025 10:11,01-03-2025 10:22,01-03-2025 11:00,01-03-2025 10:32,01-03-2025 11:16,1.42,N,East Jaime,Hub_6,28103,James Donaldson,Charles Nelson
5,2039,535,22,34,16-01-2025,34,170,16-01-2025 11:56,16-01-2025 11:59,16-01-2025 12:07,16-01-2025 12:22,16-01-2025 12:56,16-01-2025 12:28,16-01-2025 12:48,3.68,N,West Oscarshire,Hub_5,42107,Paul Underwood,Mrs. Megan Hall
2,2040,454,29,23,04-02-2025,38,35,04-02-2025 18:10,04-02-2025 18:13,04-02-2025 18:16,04-02-2025 18:32,04-02-2025 19:10,04-02-2025 18:43,04-02-2025 19:27,3.42,N,Solomonland,Hub_2,10393,Robert White,Tammy Humphrey
7,2041,638,21,11,01-10-2025,37,31,01-10-2025 09:00,01-10-2025 09:03,01-10-2025 09:07,01-10-2025 09:27,01-10-2025 10:00,01-10-2025 09:35,01-10-2025 10:17,1.43,N,Colinburgh,Hub_7,42748,Lisa Solis,Alejandro Cameron
9,2042,850,32,32,29-09-2025,29,167,29-09-2025 13:43,29-09-2025 13:46,29-09-2025 13:54,29-09-2025 14:14,29-09-2025 14:43,29-09-2025 14:22,29-09-2025 14:53,2.96,N,South Jose,Hub_9,41560,Jacob Henry,Tiffany Novak
5,2043,469,40,38,07-01-2025,24,34,07-01-2025 09:12,07-01-2025 09:17,07-01-2025 09:21,07-01-2025 09:32,07-01-2025 10:12,07-01-2025 09:42,07-01-2025 09:55,8.39,N,West Oscarshire,Hub_5,42107,Albert Hawkins,Linda Brown
3,2044,372,16,13,09-07-2025,18,51,09-07-2025 15:32,09-07-2025 15:34,09-07-2025 15:35,09-07-2025 15:45,09-07-2025 16:32,09-07-2025 15:59,09-07-2025 16:27,2.39,N,West Stevenmouth,Hub_3,42292,Mary Garcia,Kristen Torres
1,2045,567,7,49,23-05-2025,31,26,23-05-2025 17:50,23-05-2025 17:52,23-05-2025 17:56,23-05-2025 18:14,23-05-2025 18:50,23-05-2025 18:29,23-05-2025 18:49,4.91,N,West William,Hub_1,25989,Dwayne Meadows,Patricia Bell
6,2046,754,27,6,17-02-2025,38,111,17-02-2025 12:53,17-02-2025 12:57,17-02-2025 12:58,17-02-2025 13:14,17-02-2025 13:53,17-02-2025 13:16,17-02-2025 14:10,1.34,N,East Jaime,Hub_6,28103,James Donaldson,James Marshall
2,2047,793,35,48,10-06-2025,49,43,10-06-2025 21:37,10-06-2025 21:39,10-06-2025 21:49,10-06-2025 22:12,10-06-2025 22:37,10-06-2025 22:31,10-06-2025 23:12,1.08,N,Solomonland,Hub_2,10393,Henry Dean,Theresa Nash
3,2048,698,23,42,25-09-2025,46,81,25-09-2025 21:03,25-09-2025 21:08,25-09-2025 21:18,25-09-2025 21:36,25-09-2025 22:03,25-09-2025 21:50,25-09-2025 22:27,10.88,N,West Stevenmouth,Hub_3,42292,Katherine Mack,Colin Dickson
7,2049,770,46,15,19-07-2025,35,51,19-07-2025 13:15,19-07-2025 13:19,19-07-2025 13:22,19-07-2025 13:39,19-07-2025 14:15,19-07-2025 13:48,19-07-2025 14:40,3.07,Y,Colinburgh,Hub_7,42748,Kristen Yoder,Douglas Hull
7,2050,290,16,30,27-05-2025,6,141,27-05-2025 11:50,27-05-2025 11:55,27-05-2025 12:05,27-05-2025 12:18,27-05-2025 12:50,27-05-2025 12:34,27-05-2025 13:32,6.62,N,Colinburgh,Hub_7,42748,Mary Garcia,Jason Johnson
7,2051,963,43,14,14-10-2025,22,45,14-10-2025 08:02,14-10-2025 08:07,14-10-2025 08:17,14-10-2025 08:34,14-10-2025 09:02,14-10-2025 08:46,14-10-2025 09:05,6.11,N,Colinburgh,Hub_7,42748,Elizabeth Williams,William Mason
6,2052,199,32,22,12-04-2025,8,116,12-04-2025 09:04,12-04-2025 09:06,12-04-2025 09:08,12-04-2025 09:24,12-04-2025 10:04,12-04-2025 09:41,12-04-2025 10:20,2.73,Y,East Jaime,Hub_6,28103,Jacob Henry,Michael Richards
5,2053,689,8,24,25-07-2025,45,114,25-07-2025 11:05,25-07-2025 11:08,25-07-2025 11:18,25-07-2025 11:34,25-07-2025 12:05,25-07-2025 11:41,25-07-2025 12:32,6.14,N,West Oscarshire,Hub_5,42107,Alicia Coleman,Janet Pitts
5,2054,68,44,30,01-08-2025,10,38,01-08-2025 21:29,01-08-2025 21:32,01-08-2025 21:34,01-08-2025 21:48,01-08-2025 22:29,01-08-2025 21:57,01-08-2025 22:31,11.79,N,West Oscarshire,Hub_5,42107,Katrina Guzman,Jason Johnson
7,2055,939,47,41,05-06-2025,25,28,05-06-2025 08:01,05-06-2025 08:06,05-06-2025 08:10,05-06-2025 08:29,05-06-2025 09:01,05-06-2025 08:42,05-06-2025 09:01,7.03,N,Colinburgh,Hub_7,42748,Amy Brown,Brian Anderson
7,2056,376,45,38,16-05-2025,50,144,16-05-2025 19:46,16-05-2025 19:50,16-05-2025 19:58,16-05-2025 20:21,16-05-2025 20:46,16-05-2025 20:38,16-05-2025 20:49,2.62,N,Colinburgh,Hub_7,42748,Jason Graham,Linda Brown
3,2057,65,40,49,30-06-2025,37,109,30-06-2025 15:46,30-06-2025 15:51,30-06-2025 15:59,30-06-2025 16:16,30-06-2025 16:46,30-06-2025 16:35,30-06-2025 17:06,4.38,N,West Stevenmouth,Hub_3,42292,Albert Hawkins,Patricia Bell
6,2058,15,25,26,28-08-2025,41,91,28-08-2025 14:28,28-08-2025 14:33,28-08-2025 14:36,28-08-2025 14:50,28-08-2025 15:28,28-08-2025 15:10,28-08-2025 15:25,2.51,N,East Jaime,Hub_6,28103,Christian Barton,Michael Scott
9,2059,286,6,46,28-08-2025,30,124,28-08-2025 14:56,28-08-2025 14:57,28-08-2025 15:01,28-08-2025 15:12,28-08-2025 15:56,28-08-2025 15:27,28-08-2025 15:44,8.67,Y,South Jose,Hub_9,41560,Bryan Fisher,Brian Taylor
3,2060,293,18,13,22-05-2025,17,120,22-05-2025 16:01,22-05-2025 16:02,22-05-2025 16:05,22-05-2025 16:19,22-05-2025 17:01,22-05-2025 16:32,22-05-2025 17:24,11.96,N,West Stevenmouth,Hub_3,42292,Julie Hill,Kristen Torres
7,2061,346,3,23,10-03-2025,28,63,10-03-2025 14:42,10-03-2025 14:47,10-03-2025 14:48,10-03-2025 15:00,10-03-2025 15:42,10-03-2025 15:19,10-03-2025 16:06,9.63,N,Colinburgh,Hub_7,42748,Danielle Miller,Tammy Humphrey
10,2062,620,45,26,08-07-2025,30,52,08-07-2025 20:29,08-07-2025 20:33,08-07-2025 20:37,08-07-2025 20:51,08-07-2025 21:29,08-07-2025 21:02,08-07-2025 21:53,3.74,N,West Brandonmouth,Hub_10,47835,Jason Graham,Michael Scott
8,2063,724,7,30,07-07-2025,43,125,07-07-2025 07:36,07-07-2025 07:40,07-07-2025 07:50,07-07-2025 08:05,07-07-2025 08:36,07-07-2025 08:20,07-07-2025 08:57,8.56,N,Gregorymouth,Hub_8,12793,Dwayne Meadows,Jason Johnson
10,2064,612,7,24,21-06-2025,40,69,21-06-2025 11:20,21-06-2025 11:22,21-06-2025 11:32,21-06-2025 11:46,21-06-2025 12:20,21-06-2025 12:04,21-06-2025 12:28,8.78,N,West Brandonmouth,Hub_10,47835,Dwayne Meadows,Janet Pitts
6,2065,554,6,31,08-02-2025,48,149,08-02-2025 13:26,08-02-2025 13:30,08-02-2025 13:36,08-02-2025 14:00,08-02-2025 14:26,08-02-2025 14:16,08-02-2025 14:40,3.06,N,East Jaime,Hub_6,28103,Bryan Fisher,Patricia Mccullough
4,2066,785,31,15,18-07-2025,45,196,18-07-2025 08:35,18-07-2025 08:39,18-07-2025 08:48,18-07-2025 09:03,18-07-2025 09:35,18-07-2025 09:10,18-07-2025 09:59,5.68,N,New Laurenchester,Hub_4,15666,Katherine Delacruz,Douglas Hull
9,2067,776,48,29,02-07-2025,20,131,02-07-2025 15:33,02-07-2025 15:37,02-07-2025 15:46,02-07-2025 16:03,02-07-2025 16:33,02-07-2025 16:09,02-07-2025 16:56,10.97,N,South Jose,Hub_9,41560,Troy Douglas,Nicole Baker
4,2068,372,2,5,30-09-2025,11,186,30-09-2025 12:28,30-09-2025 12:29,30-09-2025 12:37,30-09-2025 12:51,30-09-2025 13:28,30-09-2025 13:07,30-09-2025 13:44,2.16,N,New Laurenchester,Hub_4,15666,Stephanie Clark,Tracy Warren
5,2069,632,37,34,12-07-2025,20,175,12-07-2025 12:44,12-07-2025 12:46,12-07-2025 12:52,12-07-2025 13:06,12-07-2025 13:44,12-07-2025 13:25,12-07-2025 14:18,5.12,Y,West Oscarshire,Hub_5,42107,Judith Ballard,Mrs. Megan Hall
5,2070,251,41,8,01-01-2025,46,115,01-01-2025 09:47,01-01-2025 09:48,01-01-2025 09:58,01-01-2025 10:16,01-01-2025 10:47,01-01-2025 10:27,01-01-2025 11:05,1.38,N,West Oscarshire,Hub_5,42107,Dwayne Gonzalez,Steven Bailey
9,2071,498,30,22,30-04-2025,28,49,30-04-2025 14:40,30-04-2025 14:44,30-04-2025 14:46,30-04-2025 15:00,30-04-2025 15:40,30-04-2025 15:15,30-04-2025 15:49,11.83,N,South Jose,Hub_9,41560,Brianna Wright,Michael Richards
8,2072,11,50,32,18-01-2025,9,38,18-01-2025 20:04,18-01-2025 20:08,18-01-2025 20:18,18-01-2025 20:24,18-01-2025 21:04,18-01-2025 20:28,18-01-2025 20:51,5.77,N,Gregorymouth,Hub_8,12793,Timothy Case,Tiffany Novak
1,2073,436,22,43,09-04-2025,23,199,09-04-2025 18:36,09-04-2025 18:40,09-04-2025 18:46,09-04-2025 18:55,09-04-2025 19:36,09-04-2025 19:02,09-04-2025 19:19,10.3,N,West William,Hub_1,25989,Paul Underwood,Sarah Brooks
9,2074,268,11,25,27-01-2025,34,148,27-01-2025 07:00,27-01-2025 07:03,27-01-2025 07:09,27-01-2025 07:24,27-01-2025 08:00,27-01-2025 07:31,27-01-2025 07:59,9.31,N,South Jose,Hub_9,41560,Melvin Peterson,William Cook
8,2075,515,7,14,13-02-2025,27,25,13-02-2025 19:01,13-02-2025 19:05,13-02-2025 19:15,13-02-2025 19:34,13-02-2025 20:01,13-02-2025 19:39,13-02-2025 19:49,7.2,N,Gregorymouth,Hub_8,12793,Dwayne Meadows,William Mason
8,2076,212,17,13,13-02-2025,25,59,13-02-2025 14:24,13-02-2025 14:27,13-02-2025 14:29,13-02-2025 14:46,13-02-2025 15:24,13-02-2025 14:51,13-02-2025 15:21,7.79,N,Gregorymouth,Hub_8,12793,Terry Cook,Kristen Torres
3,2077,201,12,4,05-06-2025,20,155,05-06-2025 15:27,05-06-2025 15:28,05-06-2025 15:34,05-06-2025 15:50,05-06-2025 16:27,05-06-2025 16:06,05-06-2025 16:25,2.38,N,West Stevenmouth,Hub_3,42292,Alicia Allen,Shannon Mcdonald
3,2078,339,40,25,16-08-2025,47,46,16-08-2025 16:40,16-08-2025 16:41,16-08-2025 16:42,16-08-2025 16:57,16-08-2025 17:40,16-08-2025 17:17,16-08-2025 17:34,6.17,N,West Stevenmouth,Hub_3,42292,Albert Hawkins,William Cook
3,2079,801,30,25,26-04-2025,47,101,26-04-2025 20:25,26-04-2025 20:28,26-04-2025 20:34,26-04-2025 20:56,26-04-2025 21:25,26-04-2025 21:12,26-04-2025 22:06,10.5,N,West Stevenmouth,Hub_3,42292,Brianna Wright,William Cook
3,2080,59,33,21,18-01-2025,31,192,18-01-2025 16:55,18-01-2025 16:56,18-01-2025 17:04,18-01-2025 17:16,18-01-2025 17:55,18-01-2025 17:29,18-01-2025 18:05,10.84,Y,West Stevenmouth,Hub_3,42292,Elizabeth Davis,Christopher Gutierrez
10,2081,773,12,27,17-09-2025,17,51,17-09-2025 08:56,17-09-2025 09:00,17-09-2025 09:02,17-09-2025 09:19,17-09-2025 09:56,17-09-2025 09:29,17-09-2025 10:12,5.46,N,West Brandonmouth,Hub_10,47835,Alicia Allen,Steven Smith
9,2082,420,18,43,05-05-2025,32,125,05-05-2025 22:27,05-05-2025 22:30,05-05-2025 22:37,05-05-2025 22:56,05-05-2025 23:27,05-05-2025 22:57,05-05-2025 23:46,4.29,Y,South Jose,Hub_9,41560,Julie Hill,Sarah Brooks
10,2083,297,31,26,18-06-2025,35,119,18-06-2025 07:14,18-06-2025 07:15,18-06-2025 07:23,18-06-2025 07:44,18-06-2025 08:14,18-06-2025 07:51,18-06-2025 08:46,2.5,N,West Brandonmouth,Hub_10,47835,Katherine Delacruz,Michael Scott
7,2084,480,8,34,10-02-2025,26,182,10-02-2025 09:32,10-02-2025 09:37,10-02-2025 09:44,10-02-2025 10:04,10-02-2025 10:32,10-02-2025 10:21,10-02-2025 11:15,4.65,N,Colinburgh,Hub_7,42748,Alicia Coleman,Mrs. Megan Hall
5,2085,120,41,41,23-09-2025,50,67,23-09-2025 10:58,23-09-2025 10:59,23-09-2025 11:08,23-09-2025 11:29,23-09-2025 11:58,23-09-2025 11:43,23-09-2025 12:20,10.91,N,West Oscarshire,Hub_5,42107,Dwayne Gonzalez,Brian Anderson
3,2086,61,10,38,05-04-2025,8,116,05-04-2025 10:23,05-04-2025 10:27,05-04-2025 10:37,05-04-2025 10:43,05-04-2025 11:23,05-04-2025 10:52,05-04-2025 11:12,11.03,N,West Stevenmouth,Hub_3,42292,Jeanne Lewis,Linda Brown
5,2087,778,6,5,06-02-2025,8,139,06-02-2025 12:27,06-02-2025 12:31,06-02-2025 12:34,06-02-2025 12:41,06-02-2025 13:27,06-02-2025 12:43,06-02-2025 13:14,1.59,N,West Oscarshire,Hub_5,42107,Bryan Fisher,Tracy Warren
7,2088,377,29,10,11-07-2025,15,171,11-07-2025 10:08,11-07-2025 10:11,11-07-2025 10:15,11-07-2025 10:25,11-07-2025 11:08,11-07-2025 10:27,11-07-2025 11:03,7.88,N,Colinburgh,Hub_7,42748,Robert White,Jessica Pham
3,2089,154,18,23,30-09-2025,38,120,30-09-2025 08:42,30-09-2025 08:45,30-09-2025 08:55,30-09-2025 09:17,30-09-2025 09:42,30-09-2025 09:21,30-09-2025 10:17,11.14,N,West Stevenmouth,Hub_3,42292,Julie Hill,Tammy Humphrey
6,2090,895,28,1,26-08-2025,18,75,26-08-2025 22:30,26-08-2025 22:34,26-08-2025 22:39,26-08-2025 22:49,26-08-2025 23:30,26-08-2025 22:54,26-08-2025 23:34,5.01,N,East Jaime,Hub_6,28103,Gregory Lambert,Monica Schaefer
7,2091,857,43,46,11-07-2025,13,150,11-07-2025 18:21,11-07-2025 18:25,11-07-2025 18:34,11-07-2025 18:47,11-07-2025 19:21,11-07-2025 18:58,11-07-2025 19:53,5.67,Y,Colinburgh,Hub_7,42748,Elizabeth Williams,Brian Taylor
10,2092,728,36,41,23-09-2025,33,102,23-09-2025 07:23,23-09-2025 07:27,23-09-2025 07:30,23-09-2025 07:47,23-09-2025 08:23,23-09-2025 07:50,23-09-2025 08:40,4.25,N,West Brandonmouth,Hub_10,47835,Sherry Yang,Brian Anderson
2,2093,82,23,10,16-10-2025,21,54,16-10-2025 22:56,16-10-2025 23:01,16-10-2025 23:03,16-10-2025 23:20,16-10-2025 23:56,16-10-2025 23:29,17-10-2025 00:15,9.88,Y,Solomonland,Hub_2,10393,Katherine Mack,Jessica Pham
3,2094,268,50,33,25-01-2025,40,193,25-01-2025 11:36,25-01-2025 11:37,25-01-2025 11:40,25-01-2025 11:55,25-01-2025 12:36,25-01-2025 12:10,25-01-2025 12:42,11.8,N,West Stevenmouth,Hub_3,42292,Timothy Case,Dr. Susan Grant
7,2095,5,25,40,06-09-2025,5,96,06-09-2025 13:37,06-09-2025 13:38,06-09-2025 13:39,06-09-2025 13:52,06-09-2025 14:37,06-09-2025 14:08,06-09-2025 14:53,7.53,N,Colinburgh,Hub_7,42748,Christian Barton,Eric Espinoza
10,2096,761,23,13,02-01-2025,26,59,02-01-2025 14:54,02-01-2025 14:59,02-01-2025 15:09,02-01-2025 15:29,02-01-2025 15:54,02-01-2025 15:32,02-01-2025 16:01,10.95,N,West Brandonmouth,Hub_10,47835,Katherine Mack,Kristen Torres
2,2097,949,9,40,23-09-2025,37,164,23-09-2025 20:21,23-09-2025 20:22,23-09-2025 20:29,23-09-2025 20:42,23-09-2025 21:21,23-09-2025 20:49,23-09-2025 21:10,6.53,N,Solomonland,Hub_2,10393,Alison Douglas,Eric Espinoza
5,2098,605,47,18,20-01-2025,49,148,20-01-2025 09:07,20-01-2025 09:10,20-01-2025 09:15,20-01-2025 09:30,20-01-2025 10:07,20-01-2025 09:34,20-01-2025 09:51,2.25,N,West Oscarshire,Hub_5,42107,Amy Brown,Dawn Jacobs
5,2099,845,29,45,19-09-2025,32,189,19-09-2025 19:07,19-09-2025 19:12,19-09-2025 19:20,19-09-2025 19:38,19-09-2025 20:07,19-09-2025 19:51,19-09-2025 20:36,8.95,Y,West Oscarshire,Hub_5,42107,Robert White,Cory Gutierrez
10,2100,147,39,25,18-07-2025,7,130,18-07-2025 15:29,18-07-2025 15:33,18-07-2025 15:39,18-07-2025 15:52,18-07-2025 16:29,18-07-2025 16:01,18-07-2025 16:13,1.44,N,West Brandonmouth,Hub_10,47835,Michelle Barry,William Cook
7,2101,925,24,43,21-06-2025,32,45,21-06-2025 16:54,21-06-2025 16:57,21-06-2025 17:03,21-06-2025 17:21,21-06-2025 17:54,21-06-2025 17:23,21-06-2025 17:50,8.15,N,Colinburgh,Hub_7,42748,Christy Jones,Sarah Brooks
